"trans_date","change_type","addon_or_removal","site","urbanrural","city","site_type","terms","ns","nsptw","nearby","week_diff"
"2015-07-12","terminal","addon","site 566","urban","Edmonton","Regular",2,-8592,3,"1 | 5 | 10",13
"2015-07-12","terminal","addon","site 566","urban","Edmonton","Regular",2,11175,-756,"1 | 5 | 10",26
"2015-07-12","terminal","addon","site 566","urban","Edmonton","Regular",1,11882,-359,"1 | 5 | 10",39
"2015-07-12","terminal","addon","site 113","rural","Rycroft","Regular",1,9126,-222,"1 | 5 | 10",13
"2015-07-12","terminal","addon","site 113","rural","Rycroft","Regular",2,2687,592,"1 | 5 | 10",26
"2015-07-12","terminal","addon","site 113","rural","Rycroft","Regular",2,-2479,-585,"1 | 5 | 10",39
"2015-07-12","terminal","addon","site 428","rural","Bentley","Regular",2,5884,837,"1 | 5 | 10",13
"2015-07-12","terminal","addon","site 428","rural","Bentley","Regular",1,8181,-509,"1 | 5 | 10",26
"2015-07-12","terminal","addon","site 428","rural","Bentley","Regular",1,1475,254,"1 | 5 | 10",39
"2015-07-12","terminal","addon","site 656","rural","Banff","Regular",2,-7758,826,"1 | 5 | 10",13
"2015-07-12","terminal","addon","site 656","rural","Banff","Regular",1,7351,-508,"1 | 5 | 10",26
"2015-07-12","terminal","addon","site 656","rural","Banff","Regular",2,2050,-10,"1 | 5 | 10",39
"2015-07-12","terminal","addon","site 227","rural","Westlock","GEC",2,-6983,734,"1 | 5 | 10",13
"2015-07-12","terminal","addon","site 227","rural","Westlock","GEC",1,2781,-263,"1 | 5 | 10",26
"2015-07-12","terminal","addon","site 227","rural","Westlock","GEC",1,-8851,224,"1 | 5 | 10",39
"2015-07-19","terminal","addon","site 246","urban","Calgary","Regular",1,8691,-283,"1 | 5 | 10",13
"2015-07-19","terminal","addon","site 246","urban","Calgary","Regular",1,2926,252,"1 | 5 | 10",26
"2015-07-19","terminal","addon","site 246","urban","Calgary","Regular",2,-3222,550,"1 | 5 | 10",39
"2015-07-19","terminal","addon","site 440","urban","Calgary","Regular",2,7094,829,"1 | 5 | 10",13
"2015-07-19","terminal","addon","site 440","urban","Calgary","Regular",2,11145,163,"1 | 5 | 10",26
"2015-07-19","terminal","addon","site 440","urban","Calgary","Regular",2,873,-276,"1 | 5 | 10",39
"2015-07-19","terminal","addon","site 657","urban","Calgary","Regular",2,9209,-176,"1 | 5 | 10",13
"2015-07-19","terminal","addon","site 657","urban","Calgary","Regular",2,1508,905,"1 | 5 | 10",26
"2015-07-19","terminal","addon","site 657","urban","Calgary","Regular",2,8120,102,"1 | 5 | 10",39
"2015-07-19","terminal","addon","site 579","urban","Edmonton","Casino",2,-8095,-626,"1 | 5 | 10",13
"2015-07-19","terminal","addon","site 579","urban","Edmonton","Casino",1,-2043,908,"1 | 5 | 10",26
"2015-07-19","terminal","addon","site 579","urban","Edmonton","Casino",2,-1126,-659,"1 | 5 | 10",39
"2015-07-19","terminal","addon","site 372","urban","Edmonton","Regular",1,-8969,852,"1 | 5 | 10",13
"2015-07-19","terminal","addon","site 372","urban","Edmonton","Regular",1,9039,-394,"1 | 5 | 10",26
"2015-07-19","terminal","addon","site 372","urban","Edmonton","Regular",2,8337,719,"1 | 5 | 10",39
"2015-07-19","terminal","addon","site 98","urban","Calgary","GEC",1,-2265,-4,"1 | 5 | 10",13
"2015-07-19","terminal","addon","site 98","urban","Calgary","GEC",1,-4521,-249,"1 | 5 | 10",26
"2015-07-19","terminal","addon","site 98","urban","Calgary","GEC",1,9661,431,"1 | 5 | 10",39
"2015-07-19","terminal","addon","site 326","rural","Leduc","Regular",2,1678,-429,"1 | 5 | 10",13
"2015-07-19","terminal","addon","site 326","rural","Leduc","Regular",2,-4665,-623,"1 | 5 | 10",26
"2015-07-19","terminal","addon","site 326","rural","Leduc","Regular",1,-5490,-98,"1 | 5 | 10",39
"2015-07-19","terminal","addon","site 293","urban","Calgary","Regular",2,-9690,-248,"1 | 5 | 10",13
"2015-07-19","terminal","addon","site 293","urban","Calgary","Regular",2,228,-229,"1 | 5 | 10",26
"2015-07-19","terminal","addon","site 293","urban","Calgary","Regular",2,4625,205,"1 | 5 | 10",39
"2015-07-19","terminal","addon","site 658","urban","Edmonton","Casino",1,657,254,"1 | 5 | 10",13
"2015-07-19","terminal","addon","site 658","urban","Edmonton","Casino",2,-1004,-415,"1 | 5 | 10",26
"2015-07-19","terminal","addon","site 658","urban","Edmonton","Casino",1,10584,-32,"1 | 5 | 10",39
"2015-07-19","terminal","addon","site 210","urban","Edmonton","Regular",2,-4155,172,"1 | 5 | 10",13
"2015-07-19","terminal","addon","site 210","urban","Edmonton","Regular",1,5654,-340,"1 | 5 | 10",26
"2015-07-19","terminal","addon","site 210","urban","Edmonton","Regular",2,4058,-370,"1 | 5 | 10",39
"2015-07-19","terminal","addon","site 33","urban","Edmonton","GEC",1,11928,673,"1 | 5 | 10",13
"2015-07-19","terminal","addon","site 33","urban","Edmonton","GEC",1,6351,764,"1 | 5 | 10",26
"2015-07-19","terminal","addon","site 33","urban","Edmonton","GEC",1,-3711,561,"1 | 5 | 10",39
"2015-07-19","terminal","addon","site 339","urban","Edmonton","Regular",1,3763,-718,"1 | 5 | 10",13
"2015-07-19","terminal","addon","site 339","urban","Edmonton","Regular",2,531,-694,"1 | 5 | 10",26
"2015-07-19","terminal","addon","site 339","urban","Edmonton","Regular",2,11747,-102,"1 | 5 | 10",39
"2015-07-19","terminal","addon","site 659","urban","Grande Prairie","Regular",1,3364,703,"1 | 5 | 10",13
"2015-07-19","terminal","addon","site 659","urban","Grande Prairie","Regular",1,2951,793,"1 | 5 | 10",26
"2015-07-19","terminal","addon","site 659","urban","Grande Prairie","Regular",1,-4899,-690,"1 | 5 | 10",39
"2015-07-26","terminal","addon","site 37","rural","Boyle","Regular",2,-5855,76,"1 | 5 | 10",13
"2015-07-26","terminal","addon","site 37","rural","Boyle","Regular",2,1706,-636,"1 | 5 | 10",26
"2015-07-26","terminal","addon","site 37","rural","Boyle","Regular",2,8983,750,"1 | 5 | 10",39
"2015-07-26","terminal","addon","site 126","urban","Camrose","Casino",1,-9699,411,"1 | 5 | 10",13
"2015-07-26","terminal","addon","site 126","urban","Camrose","Casino",2,11698,422,"1 | 5 | 10",26
"2015-07-26","terminal","addon","site 126","urban","Camrose","Casino",1,-299,283,"1 | 5 | 10",39
"2015-07-26","terminal","addon","site 430","urban","Red Deer","Regular",2,6358,-636,"1 | 5 | 10",13
"2015-07-26","terminal","addon","site 430","urban","Red Deer","Regular",2,9006,396,"1 | 5 | 10",26
"2015-07-26","terminal","addon","site 430","urban","Red Deer","Regular",2,-1108,915,"1 | 5 | 10",39
"2015-07-26","terminal","addon","site 39","rural","Edson","Regular",1,4337,698,"1 | 5 | 10",13
"2015-07-26","terminal","addon","site 39","rural","Edson","Regular",1,11692,647,"1 | 5 | 10",26
"2015-07-26","terminal","addon","site 39","rural","Edson","Regular",2,-9796,494,"1 | 5 | 10",39
"2015-07-26","terminal","addon","site 199","urban","Grande Prairie","Regular",2,3726,-365,"1 | 5 | 10",13
"2015-07-26","terminal","addon","site 199","urban","Grande Prairie","Regular",2,2771,-159,"1 | 5 | 10",26
"2015-07-26","terminal","addon","site 199","urban","Grande Prairie","Regular",1,-7893,147,"1 | 5 | 10",39
"2015-07-26","terminal","addon","site 479","urban","Calgary","Regular",2,-9610,449,"1 | 5 | 10",13
"2015-07-26","terminal","addon","site 479","urban","Calgary","Regular",1,7431,55,"1 | 5 | 10",26
"2015-07-26","terminal","addon","site 479","urban","Calgary","Regular",1,-9386,653,"1 | 5 | 10",39
"2015-07-26","terminal","addon","site 442","urban","Calgary","Regular",2,6491,-141,"1 | 5 | 10",13
"2015-07-26","terminal","addon","site 442","urban","Calgary","Regular",1,3740,474,"1 | 5 | 10",26
"2015-07-26","terminal","addon","site 442","urban","Calgary","Regular",1,-3412,584,"1 | 5 | 10",39
"2015-07-26","terminal","addon","site 56","rural","St. Paul","GEC",2,-7408,-353,"1 | 5 | 10",13
"2015-07-26","terminal","addon","site 56","rural","St. Paul","GEC",1,11828,125,"1 | 5 | 10",26
"2015-07-26","terminal","addon","site 56","rural","St. Paul","GEC",1,10667,776,"1 | 5 | 10",39
"2015-07-26","site","removal","site 449","rural","Okotoks","Regular",2,11936,-532,"1 | 5 | 10",13
"2015-07-26","site","removal","site 449","rural","Okotoks","Regular",1,10776,801,"1 | 5 | 10",26
"2015-07-26","site","removal","site 449","rural","Okotoks","Regular",2,-5931,437,"1 | 5 | 10",39
"2015-08-02","terminal","addon","site 95","rural","Airdrie","Regular",2,-7869,653,"1 | 5 | 10",13
"2015-08-02","terminal","addon","site 95","rural","Airdrie","Regular",1,-5499,316,"1 | 5 | 10",26
"2015-08-02","terminal","addon","site 95","rural","Airdrie","Regular",1,-7355,18,"1 | 5 | 10",39
"2015-08-02","terminal","addon","site 660","urban","Edmonton","Regular",1,-8101,-107,"1 | 5 | 10",13
"2015-08-02","terminal","addon","site 660","urban","Edmonton","Regular",1,-2736,192,"1 | 5 | 10",26
"2015-08-02","terminal","addon","site 660","urban","Edmonton","Regular",2,2609,-463,"1 | 5 | 10",39
"2015-08-02","terminal","addon","site 661","rural","Rimbey","Regular",2,5142,-53,"1 | 5 | 10",13
"2015-08-02","terminal","addon","site 661","rural","Rimbey","Regular",1,4905,577,"1 | 5 | 10",26
"2015-08-02","terminal","addon","site 661","rural","Rimbey","Regular",2,-5456,-304,"1 | 5 | 10",39
"2015-08-02","terminal","addon","site 494","rural","Airdrie","Regular",1,-1719,363,"1 | 5 | 10",13
"2015-08-02","terminal","addon","site 494","rural","Airdrie","Regular",1,8429,-673,"1 | 5 | 10",26
"2015-08-02","terminal","addon","site 494","rural","Airdrie","Regular",1,-4290,493,"1 | 5 | 10",39
"2015-08-02","terminal","addon","site 169","urban","Calgary","Regular",2,-1735,333,"1 | 5 | 10",13
"2015-08-02","terminal","addon","site 169","urban","Calgary","Regular",2,5663,199,"1 | 5 | 10",26
"2015-08-02","terminal","addon","site 169","urban","Calgary","Regular",1,-196,292,"1 | 5 | 10",39
"2015-08-02","terminal","addon","site 662","urban","Cold Lake","Regular",1,4517,169,"1 | 5 | 10",13
"2015-08-02","terminal","addon","site 662","urban","Cold Lake","Regular",1,5158,130,"1 | 5 | 10",26
"2015-08-02","terminal","addon","site 662","urban","Cold Lake","Regular",1,8588,348,"1 | 5 | 10",39
"2015-08-09","terminal","addon","site 663","urban","Calgary","GEC",2,6338,636,"1 | 5 | 10",13
"2015-08-09","terminal","addon","site 663","urban","Calgary","GEC",2,2126,294,"1 | 5 | 10",26
"2015-08-09","terminal","addon","site 663","urban","Calgary","GEC",1,37,-255,"1 | 5 | 10",39
"2015-08-09","terminal","addon","site 664","rural","Black Diamond","Regular",2,4466,540,"1 | 5 | 10",13
"2015-08-09","terminal","addon","site 664","rural","Black Diamond","Regular",2,6589,743,"1 | 5 | 10",26
"2015-08-09","terminal","addon","site 664","rural","Black Diamond","Regular",1,7507,321,"1 | 5 | 10",39
"2015-08-09","terminal","addon","site 410","urban","Calgary","Regular",2,-5421,354,"1 | 5 | 10",13
"2015-08-09","terminal","addon","site 410","urban","Calgary","Regular",1,-6920,245,"1 | 5 | 10",26
"2015-08-09","terminal","addon","site 410","urban","Calgary","Regular",1,11312,347,"1 | 5 | 10",39
"2015-08-09","site","removal","site 288","rural","Hythe","Regular",1,-7209,-678,"1 | 5 | 10",13
"2015-08-09","site","removal","site 288","rural","Hythe","Regular",2,-6930,356,"1 | 5 | 10",26
"2015-08-09","site","removal","site 288","rural","Hythe","Regular",1,4213,499,"1 | 5 | 10",39
"2015-08-09","terminal","addon","site 119","rural","High River","Regular",1,-7915,-611,"1 | 5 | 10",13
"2015-08-09","terminal","addon","site 119","rural","High River","Regular",1,4587,783,"1 | 5 | 10",26
"2015-08-09","terminal","addon","site 119","rural","High River","Regular",1,9380,-161,"1 | 5 | 10",39
"2015-08-09","terminal","addon","site 502","rural","Beaumont","Regular",2,-3216,902,"1 | 5 | 10",13
"2015-08-09","terminal","addon","site 502","rural","Beaumont","Regular",2,-6143,752,"1 | 5 | 10",26
"2015-08-09","terminal","addon","site 502","rural","Beaumont","Regular",2,-7628,-104,"1 | 5 | 10",39
"2015-08-16","terminal","addon","site 665","urban","Calgary","Regular",2,-4186,300,"1 | 5 | 10",13
"2015-08-16","terminal","addon","site 665","urban","Calgary","Regular",2,10599,360,"1 | 5 | 10",26
"2015-08-16","terminal","addon","site 665","urban","Calgary","Regular",1,-8660,-355,"1 | 5 | 10",39
"2015-08-16","terminal","addon","site 455","urban","Grande Prairie","GEC",1,3378,730,"1 | 5 | 10",13
"2015-08-16","terminal","addon","site 455","urban","Grande Prairie","GEC",1,11907,-346,"1 | 5 | 10",26
"2015-08-16","terminal","addon","site 455","urban","Grande Prairie","GEC",2,11508,537,"1 | 5 | 10",39
"2015-08-16","terminal","addon","site 370","rural","Eckville","Regular",1,10070,-199,"1 | 5 | 10",13
"2015-08-16","terminal","addon","site 370","rural","Eckville","Regular",1,-6173,585,"1 | 5 | 10",26
"2015-08-16","terminal","addon","site 370","rural","Eckville","Regular",2,2940,210,"1 | 5 | 10",39
"2015-08-16","terminal","addon","site 666","urban","Medicine Hat","Regular",1,-1264,777,"1 | 5 | 10",13
"2015-08-16","terminal","addon","site 666","urban","Medicine Hat","Regular",2,9122,381,"1 | 5 | 10",26
"2015-08-16","terminal","addon","site 666","urban","Medicine Hat","Regular",1,10127,-715,"1 | 5 | 10",39
"2015-08-16","terminal","addon","site 667","rural","Sherwood Park","Regular",2,1425,-41,"1 | 5 | 10",13
"2015-08-16","terminal","addon","site 667","rural","Sherwood Park","Regular",1,-2587,108,"1 | 5 | 10",26
"2015-08-16","terminal","addon","site 667","rural","Sherwood Park","Regular",2,4896,71,"1 | 5 | 10",39
"2015-08-16","terminal","addon","site 668","urban","Calgary","Regular",1,-9699,840,"1 | 5 | 10",13
"2015-08-16","terminal","addon","site 668","urban","Calgary","Regular",1,8247,-287,"1 | 5 | 10",26
"2015-08-16","terminal","addon","site 668","urban","Calgary","Regular",1,-6459,632,"1 | 5 | 10",39
"2015-08-30","terminal","addon","site 578","urban","Edmonton","Casino",2,-3463,604,"1 | 5 | 10",13
"2015-08-30","terminal","addon","site 578","urban","Edmonton","Casino",2,5316,-472,"1 | 5 | 10",26
"2015-08-30","terminal","addon","site 578","urban","Edmonton","Casino",2,-9293,49,"1 | 5 | 10",39
"2015-09-13","site","removal","site 623","rural","Provost","Regular",1,8787,200,"1 | 5 | 10",13
"2015-09-13","site","removal","site 623","rural","Provost","Regular",1,2884,-693,"1 | 5 | 10",26
"2015-09-13","site","removal","site 623","rural","Provost","Regular",2,682,131,"1 | 5 | 10",39
"2015-10-04","terminal","addon","site 329","urban","Edmonton","Regular",2,7119,466,"1 | 5 | 10",26
"2015-10-04","terminal","addon","site 329","urban","Edmonton","Regular",2,-9290,272,"1 | 5 | 10",39
"2015-10-04","site","removal","site 669","urban","Edmonton","Regular",2,8893,-495,"1 | 5 | 10",13
"2015-10-04","site","removal","site 669","urban","Edmonton","Regular",1,5349,-758,"1 | 5 | 10",26
"2015-10-04","site","removal","site 669","urban","Edmonton","Regular",2,-927,-387,"1 | 5 | 10",39
"2015-10-04","site","removal","site 525","rural","Okotoks","Regular",2,2514,281,"1 | 5 | 10",13
"2015-10-04","site","removal","site 525","rural","Okotoks","Regular",2,-2373,284,"1 | 5 | 10",26
"2015-10-04","site","removal","site 525","rural","Okotoks","Regular",1,11355,36,"1 | 5 | 10",39
"2015-10-11","site","removal","site 670","rural","Elk Point","Regular",1,8069,374,"1 | 5 | 10",13
"2015-10-11","site","removal","site 670","rural","Elk Point","Regular",1,-179,-204,"1 | 5 | 10",26
"2015-10-11","site","removal","site 670","rural","Elk Point","Regular",2,-8653,-139,"1 | 5 | 10",39
"2015-10-18","terminal","addon","site 542","rural","Sherwood Park","Regular",1,6614,273,"1 | 5 | 10",13
"2015-10-18","terminal","addon","site 542","rural","Sherwood Park","Regular",2,1436,886,"1 | 5 | 10",26
"2015-10-18","terminal","addon","site 542","rural","Sherwood Park","Regular",1,1049,430,"1 | 5 | 10",39
"2015-10-18","terminal","addon","site 649","urban","Edmonton","Regular",1,-7470,78,"1 | 5 | 10",13
"2015-10-18","terminal","addon","site 649","urban","Edmonton","Regular",2,-5926,-657,"1 | 5 | 10",26
"2015-10-18","terminal","addon","site 649","urban","Edmonton","Regular",2,6795,463,"1 | 5 | 10",39
"2015-10-18","terminal","addon","site 303","urban","Edmonton","Regular",1,-3696,-512,"1 | 5 | 10",13
"2015-10-18","terminal","addon","site 303","urban","Edmonton","Regular",2,-648,-213,"1 | 5 | 10",26
"2015-10-18","terminal","addon","site 303","urban","Edmonton","Regular",1,-2175,-494,"1 | 5 | 10",39
"2015-10-18","terminal","addon","site 647","urban","Edmonton","Regular",1,7939,58,"1 | 5 | 10",13
"2015-10-18","terminal","addon","site 647","urban","Edmonton","Regular",1,2965,-367,"1 | 5 | 10",26
"2015-10-18","terminal","addon","site 647","urban","Edmonton","Regular",1,1772,738,"1 | 5 | 10",39
"2015-10-25","terminal","addon","site 671","rural","Rycroft","Regular",1,2412,453,"1 | 5 | 10",13
"2015-10-25","terminal","addon","site 671","rural","Rycroft","Regular",1,11938,404,"1 | 5 | 10",26
"2015-10-25","terminal","addon","site 671","rural","Rycroft","Regular",2,-5418,184,"1 | 5 | 10",39
"2015-10-25","terminal","addon","site 672","rural","Lloydminster","Regular",2,8732,-175,"1 | 5 | 10",13
"2015-10-25","terminal","addon","site 672","rural","Lloydminster","Regular",2,10,739,"1 | 5 | 10",26
"2015-10-25","terminal","addon","site 672","rural","Lloydminster","Regular",2,6492,-338,"1 | 5 | 10",39
"2015-10-25","terminal","addon","site 516","urban","Calgary","Regular",1,4601,-256,"1 | 5 | 10",13
"2015-10-25","terminal","addon","site 516","urban","Calgary","Regular",1,-9578,-409,"1 | 5 | 10",26
"2015-10-25","terminal","addon","site 516","urban","Calgary","Regular",2,3689,-107,"1 | 5 | 10",39
"2015-10-25","terminal","addon","site 137","rural","Lloydminster","GEC",2,2873,-214,"1 | 5 | 10",13
"2015-10-25","terminal","addon","site 137","rural","Lloydminster","GEC",1,10277,884,"1 | 5 | 10",26
"2015-10-25","terminal","addon","site 137","rural","Lloydminster","GEC",1,-6450,74,"1 | 5 | 10",39
"2015-10-25","terminal","addon","site 648","urban","Calgary","Regular",1,4973,744,"1 | 5 | 10",13
"2015-10-25","terminal","addon","site 648","urban","Calgary","Regular",2,-7201,407,"1 | 5 | 10",26
"2015-10-25","terminal","addon","site 648","urban","Calgary","Regular",2,9605,-577,"1 | 5 | 10",39
"2015-10-25","terminal","addon","site 673","rural","Castor","Regular",2,-7051,688,"1 | 5 | 10",13
"2015-10-25","terminal","addon","site 673","rural","Castor","Regular",2,10707,-460,"1 | 5 | 10",26
"2015-10-25","terminal","addon","site 673","rural","Castor","Regular",1,2331,-403,"1 | 5 | 10",39
"2015-10-25","site","removal","site 363","urban","Calgary","Regular",2,8002,721,"1 | 5 | 10",13
"2015-10-25","site","removal","site 363","urban","Calgary","Regular",2,3217,-758,"1 | 5 | 10",26
"2015-10-25","site","removal","site 363","urban","Calgary","Regular",1,-9912,46,"1 | 5 | 10",39
"2015-10-25","terminal","addon","site 341","urban","Calgary","Regular",1,-3412,-392,"1 | 5 | 10",13
"2015-10-25","terminal","addon","site 341","urban","Calgary","Regular",1,591,503,"1 | 5 | 10",26
"2015-10-25","terminal","addon","site 341","urban","Calgary","Regular",1,-6534,-307,"1 | 5 | 10",39
"2015-10-25","terminal","addon","site 483","rural","Valleyview","Regular",1,-6968,440,"1 | 5 | 10",13
"2015-10-25","terminal","addon","site 483","rural","Valleyview","Regular",2,-9274,-459,"1 | 5 | 10",26
"2015-10-25","terminal","addon","site 483","rural","Valleyview","Regular",2,8225,-403,"1 | 5 | 10",39
"2015-11-01","site","removal","site 401","urban","Edmonton","Regular",2,10006,598,"1 | 5 | 10",13
"2015-11-01","site","removal","site 401","urban","Edmonton","Regular",1,10579,-66,"1 | 5 | 10",26
"2015-11-01","site","removal","site 401","urban","Edmonton","Regular",1,8194,113,"1 | 5 | 10",39
"2015-11-01","terminal","addon","site 466","urban","Calgary","Regular",2,-4515,-305,"1 | 5 | 10",13
"2015-11-01","terminal","addon","site 466","urban","Calgary","Regular",2,-9374,222,"1 | 5 | 10",26
"2015-11-01","terminal","addon","site 466","urban","Calgary","Regular",2,-9158,-555,"1 | 5 | 10",39
"2015-11-01","site","removal","site 674","urban","Calgary","Regular",1,-640,185,"1 | 5 | 10",13
"2015-11-01","site","removal","site 674","urban","Calgary","Regular",1,-1165,614,"1 | 5 | 10",26
"2015-11-01","site","removal","site 674","urban","Calgary","Regular",2,8073,32,"1 | 5 | 10",39
"2015-11-08","terminal","addon","site 657","urban","Calgary","Regular",1,1248,-486,"1 | 5 | 10",13
"2015-11-08","terminal","addon","site 657","urban","Calgary","Regular",2,-9379,901,"1 | 5 | 10",26
"2015-11-08","terminal","addon","site 657","urban","Calgary","Regular",2,11427,-529,"1 | 5 | 10",39
"2015-11-08","terminal","addon","site 206","rural","Blairmore","Regular",1,-5635,-537,"1 | 5 | 10",13
"2015-11-08","terminal","addon","site 206","rural","Blairmore","Regular",1,-7710,585,"1 | 5 | 10",26
"2015-11-08","terminal","addon","site 206","rural","Blairmore","Regular",1,-1232,920,"1 | 5 | 10",39
"2015-11-08","terminal","addon","site 386","urban","Calgary","Regular",2,4000,-476,"1 | 5 | 10",13
"2015-11-08","terminal","addon","site 386","urban","Calgary","Regular",2,-6212,567,"1 | 5 | 10",26
"2015-11-08","terminal","addon","site 386","urban","Calgary","Regular",1,3394,627,"1 | 5 | 10",39
"2015-11-08","terminal","addon","site 43","urban","Lethbridge","GEC",2,-3608,-235,"1 | 5 | 10",13
"2015-11-08","terminal","addon","site 43","urban","Lethbridge","GEC",2,7754,570,"1 | 5 | 10",26
"2015-11-08","terminal","addon","site 43","urban","Lethbridge","GEC",2,10719,-223,"1 | 5 | 10",39
"2015-11-08","terminal","addon","site 219","urban","Calgary","Regular",1,-3695,778,"1 | 5 | 10",13
"2015-11-08","terminal","addon","site 219","urban","Calgary","Regular",1,-3490,-758,"1 | 5 | 10",26
"2015-11-08","terminal","addon","site 219","urban","Calgary","Regular",1,1273,344,"1 | 5 | 10",39
"2015-11-15","terminal","addon","site 591","urban","Red Deer","Casino",1,-2606,692,"1 | 5 | 10",13
"2015-11-15","terminal","addon","site 591","urban","Red Deer","Casino",2,2744,-744,"1 | 5 | 10",26
"2015-11-15","terminal","addon","site 591","urban","Red Deer","Casino",2,5815,896,"1 | 5 | 10",39
"2015-11-22","terminal","addon","site 171","urban","Calgary","Regular",2,-3143,318,"1 | 5 | 10",13
"2015-11-22","terminal","addon","site 171","urban","Calgary","Regular",1,-8037,-2,"1 | 5 | 10",26
"2015-11-22","terminal","addon","site 171","urban","Calgary","Regular",2,5008,-414,"1 | 5 | 10",39
"2015-11-22","terminal","addon","site 675","urban","Calgary","Regular",1,-4423,-688,"1 | 5 | 10",13
"2015-11-22","terminal","addon","site 675","urban","Calgary","Regular",2,11011,434,"1 | 5 | 10",26
"2015-11-22","terminal","addon","site 675","urban","Calgary","Regular",2,5745,414,"1 | 5 | 10",39
"2015-11-29","terminal","addon","site 676","rural","Penhold","Regular",2,7714,-755,"1 | 5 | 10",13
"2015-11-29","terminal","addon","site 676","rural","Penhold","Regular",1,159,513,"1 | 5 | 10",26
"2015-11-29","terminal","addon","site 676","rural","Penhold","Regular",1,-4185,751,"1 | 5 | 10",39
"2015-11-29","terminal","addon","site 677","rural","Penhold","Regular",2,-9617,300,"1 | 5 | 10",13
"2015-11-29","terminal","addon","site 677","rural","Penhold","Regular",2,2811,562,"1 | 5 | 10",26
"2015-11-29","terminal","addon","site 677","rural","Penhold","Regular",2,-4556,-608,"1 | 5 | 10",39
"2015-11-29","site","removal","site 678","urban","Calgary","Regular",2,-8392,-152,"1 | 5 | 10",13
"2015-11-29","site","removal","site 678","urban","Calgary","Regular",1,-334,182,"1 | 5 | 10",26
"2015-11-29","site","removal","site 678","urban","Calgary","Regular",2,-4235,-314,"1 | 5 | 10",39
"2015-12-06","site","removal","site 679","urban","Calgary","Regular",1,-783,-560,"1 | 5 | 10",13
"2015-12-06","site","removal","site 679","urban","Calgary","Regular",2,-1662,256,"1 | 5 | 10",26
"2015-12-06","site","removal","site 679","urban","Calgary","Regular",1,6882,-681,"1 | 5 | 10",39
"2015-12-06","site","removal","site 680","rural","Keg River","Regular",2,10125,16,"1 | 5 | 10",13
"2015-12-06","site","removal","site 680","rural","Keg River","Regular",2,-5618,-210,"1 | 5 | 10",26
"2015-12-06","site","removal","site 680","rural","Keg River","Regular",2,1898,198,"1 | 5 | 10",39
"2015-12-13","terminal","addon","site 270","urban","Edmonton","Regular",2,11647,110,"1 | 5 | 10",13
"2015-12-13","terminal","addon","site 270","urban","Edmonton","Regular",2,7337,687,"1 | 5 | 10",26
"2015-12-13","terminal","addon","site 270","urban","Edmonton","Regular",2,-9622,584,"1 | 5 | 10",39
"2015-12-13","terminal","addon","site 129","urban","Edmonton","Casino",2,8611,821,"1 | 5 | 10",13
"2015-12-13","terminal","addon","site 129","urban","Edmonton","Casino",1,975,694,"1 | 5 | 10",26
"2015-12-13","terminal","addon","site 129","urban","Edmonton","Casino",1,9811,-227,"1 | 5 | 10",39
"2015-12-13","site","removal","site 544","rural","Fort Saskatchewan","Regular",1,-7964,199,"1 | 5 | 10",13
"2015-12-13","site","removal","site 544","rural","Fort Saskatchewan","Regular",1,-7316,505,"1 | 5 | 10",26
"2015-12-13","site","removal","site 544","rural","Fort Saskatchewan","Regular",1,5641,444,"1 | 5 | 10",39
"2015-12-13","terminal","addon","site 681","urban","Calgary","GEC",1,-3409,-556,"1 | 5 | 10",13
"2015-12-13","terminal","addon","site 681","urban","Calgary","GEC",1,-6844,-387,"1 | 5 | 10",26
"2015-12-13","terminal","addon","site 681","urban","Calgary","GEC",1,2449,-127,"1 | 5 | 10",39
"2015-12-13","site","removal","site 682","urban","Calgary","Regular",1,63,844,"1 | 5 | 10",13
"2015-12-13","site","removal","site 682","urban","Calgary","Regular",2,6740,811,"1 | 5 | 10",26
"2015-12-13","site","removal","site 682","urban","Calgary","Regular",1,-2209,58,"1 | 5 | 10",39
"2015-12-20","terminal","addon","site 302","urban","Calgary","GEC",2,-1547,652,"1 | 5 | 10",13
"2015-12-20","terminal","addon","site 302","urban","Calgary","GEC",2,583,413,"1 | 5 | 10",26
"2015-12-20","terminal","addon","site 302","urban","Calgary","GEC",1,10670,-73,"1 | 5 | 10",39
"2015-12-20","terminal","addon","site 440","urban","Calgary","Regular",2,-8085,125,"1 | 5 | 10",13
"2015-12-20","terminal","addon","site 440","urban","Calgary","Regular",1,-2846,832,"1 | 5 | 10",26
"2015-12-20","terminal","addon","site 440","urban","Calgary","Regular",1,9319,258,"1 | 5 | 10",39
"2015-12-20","terminal","addon","site 683","urban","Edmonton","Regular",1,10252,-630,"1 | 5 | 10",13
"2015-12-20","terminal","addon","site 683","urban","Edmonton","Regular",1,7104,404,"1 | 5 | 10",26
"2015-12-20","terminal","addon","site 683","urban","Edmonton","Regular",1,11132,184,"1 | 5 | 10",39
"2015-12-20","terminal","addon","site 297","urban","Calgary","Regular",2,5480,-211,"1 | 5 | 10",13
"2015-12-20","terminal","addon","site 297","urban","Calgary","Regular",2,8261,504,"1 | 5 | 10",26
"2015-12-20","terminal","addon","site 297","urban","Calgary","Regular",1,-8908,737,"1 | 5 | 10",39
"2015-12-20","terminal","addon","site 348","rural","Leduc","GEC",2,6531,130,"1 | 5 | 10",13
