"trans_date","change_type","addon_or_removal","site","urbanrural","city","site_type","terms","ns","nsptw","nearby","week_diff"
"2014-11-23","site","addon","site 628","urban","Edmonton","Regular",1,2296,759,"1 | 5 | 10",39
"2014-11-30","terminal","addon","site 125","rural","Airdrie","GEC",2,1552,193,"1 | 5 | 10",13
"2014-11-30","terminal","addon","site 125","rural","Airdrie","GEC",1,1935,99,"1 | 5 | 10",26
"2014-11-30","terminal","addon","site 125","rural","Airdrie","GEC",1,3382,34,"1 | 5 | 10",39
"2014-11-30","terminal","addon","site 580","rural","Spruce Grove","GEC",1,-3387,-501,"1 | 5 | 10",13
"2014-11-30","terminal","addon","site 580","rural","Spruce Grove","GEC",1,2765,-257,"1 | 5 | 10",26
"2014-11-30","terminal","addon","site 580","rural","Spruce Grove","GEC",2,2660,-8,"1 | 5 | 10",39
"2014-11-30","terminal","addon","site 629","rural","Spruce Grove","GEC",1,3953,-122,"1 | 5 | 10",13
"2014-11-30","terminal","addon","site 629","rural","Spruce Grove","GEC",2,-4743,752,"1 | 5 | 10",26
"2014-11-30","terminal","addon","site 629","rural","Spruce Grove","GEC",1,5321,-741,"1 | 5 | 10",39
"2014-11-30","terminal","addon","site 593","urban","Edmonton","GEC",1,4789,-8,"1 | 5 | 10",13
"2014-11-30","terminal","addon","site 593","urban","Edmonton","GEC",1,3274,-222,"1 | 5 | 10",26
"2014-11-30","terminal","addon","site 593","urban","Edmonton","GEC",1,-7027,374,"1 | 5 | 10",39
"2014-12-07","terminal","addon","site 117","rural","Lloydminster","GEC",1,-2471,235,"1 | 5 | 10",13
"2014-12-07","terminal","addon","site 117","rural","Lloydminster","GEC",2,-2091,599,"1 | 5 | 10",26
"2014-12-07","terminal","addon","site 117","rural","Lloydminster","GEC",2,-5691,-246,"1 | 5 | 10",39
"2014-12-07","site","removal","site 280","rural","Valleyview","Regular",1,8544,-595,"1 | 5 | 10",13
"2014-12-07","site","removal","site 280","rural","Valleyview","Regular",1,10741,548,"1 | 5 | 10",26
"2014-12-07","site","removal","site 280","rural","Valleyview","Regular",2,-569,851,"1 | 5 | 10",39
"2014-12-07","terminal","addon","site 582","rural","Peace River","GEC",1,-5549,-81,"1 | 5 | 10",13
"2014-12-07","terminal","addon","site 582","rural","Peace River","GEC",2,-6130,-639,"1 | 5 | 10",26
"2014-12-07","terminal","addon","site 582","rural","Peace River","GEC",2,-5539,663,"1 | 5 | 10",39
"2014-12-07","terminal","addon","site 583","rural","Slave Lake","GEC",2,-6935,620,"1 | 5 | 10",13
"2014-12-07","terminal","addon","site 583","rural","Slave Lake","GEC",1,1825,260,"1 | 5 | 10",26
"2014-12-07","terminal","addon","site 583","rural","Slave Lake","GEC",2,2813,-460,"1 | 5 | 10",39
"2014-12-14","site","removal","site 621","rural","Amisk","Regular",2,7408,198,"1 | 5 | 10",13
"2014-12-14","site","removal","site 621","rural","Amisk","Regular",2,-9382,205,"1 | 5 | 10",26
"2014-12-14","site","removal","site 621","rural","Amisk","Regular",1,8610,-248,"1 | 5 | 10",39
"2014-12-14","site","addon","site 630","urban","Cold Lake","Casino",1,4766,-64,"1 | 5 | 10",13
"2014-12-14","site","addon","site 630","urban","Cold Lake","Casino",1,-721,104,"1 | 5 | 10",26
"2014-12-14","site","addon","site 630","urban","Cold Lake","Casino",2,-8046,825,"1 | 5 | 10",39
"2014-12-21","site","removal","site 631","urban","Cold Lake","Regular",1,8036,-115,"1 | 5 | 10",13
"2014-12-21","site","removal","site 631","urban","Cold Lake","Regular",1,11009,226,"1 | 5 | 10",26
"2014-12-21","site","removal","site 631","urban","Cold Lake","Regular",2,7847,478,"1 | 5 | 10",39
"2014-12-21","site","removal","site 63","urban","Calgary","Regular",1,-8775,-522,"1 | 5 | 10",13
"2014-12-21","site","removal","site 63","urban","Calgary","Regular",1,4112,262,"1 | 5 | 10",26
"2014-12-21","site","removal","site 63","urban","Calgary","Regular",1,-5553,532,"1 | 5 | 10",39
"2015-01-11","site","removal","site 632","urban","Edmonton","Regular",1,4759,-438,"1 | 5 | 10",13
"2015-01-11","site","removal","site 632","urban","Edmonton","Regular",1,-1030,-367,"1 | 5 | 10",26
"2015-01-11","site","removal","site 632","urban","Edmonton","Regular",1,-4014,-292,"1 | 5 | 10",39
"2015-02-08","site","removal","site 633","urban","Calgary","GEC",1,-3002,-107,"1 | 5 | 10",13
"2015-02-08","site","removal","site 633","urban","Calgary","GEC",1,-5684,170,"1 | 5 | 10",26
"2015-02-08","site","removal","site 633","urban","Calgary","GEC",1,-6442,90,"1 | 5 | 10",39
"2015-02-08","site","removal","site 601","urban","Lethbridge","Regular",1,-3345,-32,"1 | 5 | 10",13
"2015-02-08","site","removal","site 601","urban","Lethbridge","Regular",2,-5930,-451,"1 | 5 | 10",26
"2015-02-08","site","removal","site 601","urban","Lethbridge","Regular",2,1155,780,"1 | 5 | 10",39
"2015-02-15","site","removal","site 634","rural","Okotoks","Regular",2,11303,852,"1 | 5 | 10",13
"2015-02-15","site","removal","site 634","rural","Okotoks","Regular",2,-3409,709,"1 | 5 | 10",26
"2015-02-15","site","removal","site 634","rural","Okotoks","Regular",1,1151,-441,"1 | 5 | 10",39
"2015-02-15","site","removal","site 635","urban","Medicine Hat","Regular",1,-5694,225,"1 | 5 | 10",13
"2015-02-15","site","removal","site 635","urban","Medicine Hat","Regular",1,-7427,254,"1 | 5 | 10",26
"2015-02-15","site","removal","site 635","urban","Medicine Hat","Regular",1,6027,843,"1 | 5 | 10",39
"2015-02-15","terminal","addon","site 613","urban","Grande Prairie","Regular",1,4264,421,"1 | 5 | 10",13
"2015-02-15","terminal","addon","site 613","urban","Grande Prairie","Regular",2,8837,-180,"1 | 5 | 10",26
"2015-02-15","terminal","addon","site 613","urban","Grande Prairie","Regular",2,-7084,-127,"1 | 5 | 10",39
"2015-02-22","site","addon","site 636","rural","Alliance","Regular",2,-5480,71,"1 | 5 | 10",13
"2015-02-22","site","addon","site 636","rural","Alliance","Regular",2,4109,171,"1 | 5 | 10",26
"2015-02-22","site","addon","site 636","rural","Alliance","Regular",2,-2243,-722,"1 | 5 | 10",39
"2015-02-22","terminal","addon","site 95","rural","Airdrie","Regular",2,4996,-721,"1 | 5 | 10",13
"2015-02-22","terminal","addon","site 95","rural","Airdrie","Regular",1,-77,657,"1 | 5 | 10",26
"2015-02-22","terminal","addon","site 95","rural","Airdrie","Regular",2,3860,402,"1 | 5 | 10",39
"2015-02-22","terminal","addon","site 440","urban","Calgary","Regular",2,-8615,362,"1 | 5 | 10",13
"2015-02-22","terminal","addon","site 440","urban","Calgary","Regular",1,10502,-375,"1 | 5 | 10",26
"2015-02-22","terminal","addon","site 440","urban","Calgary","Regular",2,2916,462,"1 | 5 | 10",39
"2015-02-22","terminal","addon","site 38","urban","Calgary","Regular",2,7686,481,"1 | 5 | 10",13
"2015-02-22","terminal","addon","site 38","urban","Calgary","Regular",1,-9514,347,"1 | 5 | 10",26
"2015-02-22","terminal","addon","site 38","urban","Calgary","Regular",1,-9953,-758,"1 | 5 | 10",39
"2015-02-22","terminal","addon","site 39","rural","Edson","Regular",2,-8787,770,"1 | 5 | 10",13
"2015-02-22","terminal","addon","site 39","rural","Edson","Regular",2,4533,-373,"1 | 5 | 10",26
"2015-02-22","terminal","addon","site 39","rural","Edson","Regular",1,10045,282,"1 | 5 | 10",39
"2015-02-22","terminal","addon","site 637","urban","Red Deer","Regular",2,7147,166,"1 | 5 | 10",13
"2015-02-22","terminal","addon","site 637","urban","Red Deer","Regular",1,8555,-128,"1 | 5 | 10",26
"2015-02-22","terminal","addon","site 637","urban","Red Deer","Regular",2,-6382,-682,"1 | 5 | 10",39
"2015-02-22","site","removal","site 509","urban","Edmonton","Regular",1,7941,618,"1 | 5 | 10",13
"2015-02-22","site","removal","site 509","urban","Edmonton","Regular",1,-7687,-3,"1 | 5 | 10",26
"2015-02-22","site","removal","site 509","urban","Edmonton","Regular",2,10086,-764,"1 | 5 | 10",39
"2015-03-08","terminal","addon","site 137","rural","Lloydminster","GEC",1,1328,-183,"1 | 5 | 10",13
"2015-03-08","terminal","addon","site 137","rural","Lloydminster","GEC",2,3865,736,"1 | 5 | 10",26
"2015-03-08","terminal","addon","site 137","rural","Lloydminster","GEC",2,-7767,-691,"1 | 5 | 10",39
"2015-03-08","terminal","addon","site 430","urban","Red Deer","Regular",1,7182,714,"1 | 5 | 10",13
"2015-03-08","terminal","addon","site 430","urban","Red Deer","Regular",1,11422,-32,"1 | 5 | 10",26
"2015-03-08","terminal","addon","site 430","urban","Red Deer","Regular",2,546,-317,"1 | 5 | 10",39
"2015-03-08","terminal","addon","site 608","rural","Drayton Valley","GEC",1,7384,299,"1 | 5 | 10",13
"2015-03-08","terminal","addon","site 608","rural","Drayton Valley","GEC",1,-1443,690,"1 | 5 | 10",26
"2015-03-08","terminal","addon","site 608","rural","Drayton Valley","GEC",1,5753,-590,"1 | 5 | 10",39
"2015-03-08","terminal","addon","site 215","rural","Okotoks","GEC",1,-7474,332,"1 | 5 | 10",13
"2015-03-08","terminal","addon","site 215","rural","Okotoks","GEC",2,-8347,-641,"1 | 5 | 10",26
"2015-03-08","terminal","addon","site 215","rural","Okotoks","GEC",1,7117,776,"1 | 5 | 10",39
"2015-03-08","terminal","addon","site 427","urban","Calgary","Regular",1,-1751,444,"1 | 5 | 10",13
"2015-03-08","terminal","addon","site 427","urban","Calgary","Regular",2,7426,678,"1 | 5 | 10",26
"2015-03-08","terminal","addon","site 427","urban","Calgary","Regular",1,5532,675,"1 | 5 | 10",39
"2015-03-08","terminal","addon","site 271","rural","Wainwright","Regular",2,3066,475,"1 | 5 | 10",13
"2015-03-08","terminal","addon","site 271","rural","Wainwright","Regular",2,6364,249,"1 | 5 | 10",26
"2015-03-08","terminal","addon","site 271","rural","Wainwright","Regular",2,6836,763,"1 | 5 | 10",39
"2015-03-08","site","addon","site 638","urban","Edmonton","Regular",1,-4180,-485,"1 | 5 | 10",13
"2015-03-08","site","addon","site 638","urban","Edmonton","Regular",1,-4794,347,"1 | 5 | 10",26
"2015-03-08","site","addon","site 638","urban","Edmonton","Regular",1,7961,-179,"1 | 5 | 10",39
"2015-03-08","terminal","addon","site 184","urban","Calgary","Regular",1,-1708,-378,"1 | 5 | 10",13
"2015-03-08","terminal","addon","site 184","urban","Calgary","Regular",2,-9471,474,"1 | 5 | 10",26
"2015-03-08","terminal","addon","site 184","urban","Calgary","Regular",1,5860,-101,"1 | 5 | 10",39
"2015-03-08","terminal","addon","site 639","urban","Calgary","Regular",1,-4051,-263,"1 | 5 | 10",13
"2015-03-08","terminal","addon","site 639","urban","Calgary","Regular",2,515,-744,"1 | 5 | 10",26
"2015-03-08","terminal","addon","site 639","urban","Calgary","Regular",1,8832,387,"1 | 5 | 10",39
"2015-03-15","terminal","addon","site 455","urban","Grande Prairie","GEC",1,-755,844,"1 | 5 | 10",13
"2015-03-15","terminal","addon","site 455","urban","Grande Prairie","GEC",2,-5588,757,"1 | 5 | 10",26
"2015-03-15","terminal","addon","site 455","urban","Grande Prairie","GEC",2,-8834,492,"1 | 5 | 10",39
"2015-03-15","terminal","addon","site 199","urban","Grande Prairie","Regular",2,-7049,-742,"1 | 5 | 10",13
"2015-03-15","terminal","addon","site 199","urban","Grande Prairie","Regular",2,4543,-410,"1 | 5 | 10",26
"2015-03-15","terminal","addon","site 199","urban","Grande Prairie","Regular",1,-7024,-263,"1 | 5 | 10",39
"2015-03-15","terminal","addon","site 587","urban","Edmonton","GEC",2,1583,-224,"1 | 5 | 10",13
"2015-03-15","terminal","addon","site 587","urban","Edmonton","GEC",2,10159,-319,"1 | 5 | 10",26
"2015-03-15","terminal","addon","site 587","urban","Edmonton","GEC",2,-5985,390,"1 | 5 | 10",39
"2015-03-15","terminal","addon","site 291","rural","Peace River","Regular",1,-4113,835,"1 | 5 | 10",13
"2015-03-15","terminal","addon","site 291","rural","Peace River","Regular",1,-5754,-340,"1 | 5 | 10",26
"2015-03-15","terminal","addon","site 291","rural","Peace River","Regular",1,-9744,-492,"1 | 5 | 10",39
"2015-03-15","site","addon","site 640","urban","Edmonton","Regular",2,7241,400,"1 | 5 | 10",13
"2015-03-15","site","addon","site 640","urban","Edmonton","Regular",2,-6750,262,"1 | 5 | 10",26
"2015-03-15","site","addon","site 640","urban","Edmonton","Regular",2,10476,545,"1 | 5 | 10",39
"2015-03-15","terminal","addon","site 210","urban","Edmonton","Regular",2,11553,-285,"1 | 5 | 10",13
"2015-03-15","terminal","addon","site 210","urban","Edmonton","Regular",1,3501,-382,"1 | 5 | 10",26
"2015-03-15","terminal","addon","site 210","urban","Edmonton","Regular",2,10164,-370,"1 | 5 | 10",39
"2015-03-22","terminal","addon","site 616","urban","Edmonton","GEC",2,1691,-223,"1 | 5 | 10",13
"2015-03-22","terminal","addon","site 616","urban","Edmonton","GEC",1,-699,-625,"1 | 5 | 10",26
"2015-03-22","terminal","addon","site 616","urban","Edmonton","GEC",2,7967,-422,"1 | 5 | 10",39
"2015-03-22","terminal","addon","site 326","rural","Leduc","Regular",2,-5194,334,"1 | 5 | 10",13
"2015-03-22","terminal","addon","site 326","rural","Leduc","Regular",1,6842,-371,"1 | 5 | 10",26
"2015-03-22","terminal","addon","site 326","rural","Leduc","Regular",1,8856,611,"1 | 5 | 10",39
"2015-03-22","terminal","addon","site 566","urban","Edmonton","Regular",2,1284,212,"1 | 5 | 10",13
"2015-03-22","terminal","addon","site 566","urban","Edmonton","Regular",2,-885,-696,"1 | 5 | 10",26
"2015-03-22","terminal","addon","site 566","urban","Edmonton","Regular",2,3115,533,"1 | 5 | 10",39
"2015-03-22","terminal","addon","site 520","rural","Morinville","Regular",2,3134,-764,"1 | 5 | 10",13
"2015-03-22","terminal","addon","site 520","rural","Morinville","Regular",2,6900,-126,"1 | 5 | 10",26
"2015-03-22","terminal","addon","site 520","rural","Morinville","Regular",2,-8883,200,"1 | 5 | 10",39
"2015-03-22","terminal","addon","site 56","rural","St. Paul","GEC",2,-5381,-423,"1 | 5 | 10",13
"2015-03-22","terminal","addon","site 56","rural","St. Paul","GEC",1,236,299,"1 | 5 | 10",26
"2015-03-22","terminal","addon","site 56","rural","St. Paul","GEC",1,3483,861,"1 | 5 | 10",39
"2015-03-22","terminal","addon","site 641","urban","Cold Lake","Regular",1,-7695,-701,"1 | 5 | 10",13
"2015-03-22","terminal","addon","site 641","urban","Cold Lake","Regular",2,-7798,-350,"1 | 5 | 10",26
"2015-03-22","terminal","addon","site 641","urban","Cold Lake","Regular",1,-7885,-265,"1 | 5 | 10",39
"2015-03-22","terminal","addon","site 589","urban","Edmonton","GEC",1,4728,-728,"1 | 5 | 10",13
"2015-03-22","terminal","addon","site 589","urban","Edmonton","GEC",1,5823,290,"1 | 5 | 10",26
"2015-03-22","terminal","addon","site 589","urban","Edmonton","GEC",2,11268,-153,"1 | 5 | 10",39
"2015-03-29","terminal","addon","site 579","urban","Edmonton","Casino",1,7351,242,"1 | 5 | 10",13
"2015-03-29","terminal","addon","site 579","urban","Edmonton","Casino",1,-8335,-107,"1 | 5 | 10",26
"2015-03-29","terminal","addon","site 579","urban","Edmonton","Casino",2,8687,-65,"1 | 5 | 10",39
"2015-03-29","site","addon","site 642","urban","Rocky View County","Casino",2,-7827,-197,"1 | 5 | 10",13
"2015-03-29","site","addon","site 642","urban","Rocky View County","Casino",1,3285,583,"1 | 5 | 10",26
"2015-03-29","site","addon","site 642","urban","Rocky View County","Casino",2,2141,-736,"1 | 5 | 10",39
"2015-03-29","terminal","addon","site 539","urban","Grande Prairie","Casino",1,11283,153,"1 | 5 | 10",13
"2015-03-29","terminal","addon","site 539","urban","Grande Prairie","Casino",1,6349,473,"1 | 5 | 10",26
"2015-03-29","terminal","addon","site 539","urban","Grande Prairie","Casino",2,5693,148,"1 | 5 | 10",39
"2015-03-29","terminal","addon","site 581","urban","Edmonton","Casino",2,10401,755,"1 | 5 | 10",13
"2015-03-29","terminal","addon","site 581","urban","Edmonton","Casino",1,6656,257,"1 | 5 | 10",26
"2015-03-29","terminal","addon","site 581","urban","Edmonton","Casino",1,9897,-271,"1 | 5 | 10",39
"2015-04-05","terminal","addon","site 592","urban","Calgary","Casino",2,7175,161,"1 | 5 | 10",13
"2015-04-05","terminal","addon","site 592","urban","Calgary","Casino",1,11053,764,"1 | 5 | 10",26
"2015-04-05","terminal","addon","site 592","urban","Calgary","Casino",2,5087,-105,"1 | 5 | 10",39
"2015-04-05","terminal","addon","site 222","urban","Calgary","Casino",1,8784,787,"1 | 5 | 10",13
"2015-04-05","terminal","addon","site 222","urban","Calgary","Casino",1,-2406,700,"1 | 5 | 10",26
"2015-04-05","terminal","addon","site 222","urban","Calgary","Casino",1,-2907,-564,"1 | 5 | 10",39
"2015-04-12","site","removal","site 106","rural","Stettler","Regular",2,9000,615,"1 | 5 | 10",13
"2015-04-12","site","removal","site 106","rural","Stettler","Regular",1,-8889,-745,"1 | 5 | 10",26
"2015-04-12","site","removal","site 106","rural","Stettler","Regular",2,-7282,-506,"1 | 5 | 10",39
"2015-04-12","terminal","addon","site 591","urban","Red Deer","Casino",2,-6871,-212,"1 | 5 | 10",13
"2015-04-12","terminal","addon","site 591","urban","Red Deer","Casino",2,7752,-207,"1 | 5 | 10",26
"2015-04-12","terminal","addon","site 591","urban","Red Deer","Casino",2,6889,-249,"1 | 5 | 10",39
"2015-04-12","site","addon","site 643","urban","Edmonton","Regular",1,10982,189,"1 | 5 | 10",13
"2015-04-12","site","addon","site 643","urban","Edmonton","Regular",1,2965,-668,"1 | 5 | 10",26
"2015-04-12","site","addon","site 643","urban","Edmonton","Regular",2,5703,-726,"1 | 5 | 10",39
"2015-04-26","terminal","addon","site 597","urban","Edmonton","Casino",2,10443,572,"1 | 5 | 10",13
"2015-04-26","terminal","addon","site 597","urban","Edmonton","Casino",2,-8021,-180,"1 | 5 | 10",26
"2015-04-26","terminal","addon","site 597","urban","Edmonton","Casino",1,6071,-575,"1 | 5 | 10",39
"2015-04-26","terminal","addon","site 50","urban","Lethbridge","Casino",1,-5218,-119,"1 | 5 | 10",13
"2015-04-26","terminal","addon","site 50","urban","Lethbridge","Casino",2,-5728,619,"1 | 5 | 10",26
"2015-04-26","terminal","addon","site 50","urban","Lethbridge","Casino",1,-8675,347,"1 | 5 | 10",39
"2015-05-03","terminal","addon","site 126","urban","Camrose","Casino",1,5506,-45,"1 | 5 | 10",13
"2015-05-03","terminal","addon","site 126","urban","Camrose","Casino",2,-4407,633,"1 | 5 | 10",26
"2015-05-03","terminal","addon","site 126","urban","Camrose","Casino",2,797,126,"1 | 5 | 10",39
"2015-05-03","site","removal","site 314","urban","Edmonton","Regular",1,2671,602,"1 | 5 | 10",13
"2015-05-03","site","removal","site 314","urban","Edmonton","Regular",1,-7,-13,"1 | 5 | 10",26
"2015-05-03","site","removal","site 314","urban","Edmonton","Regular",1,-2425,819,"1 | 5 | 10",39
"2015-05-10","site","addon","site 644","urban","Edmonton","Regular",1,105,-311,"1 | 5 | 10",13
"2015-05-10","site","addon","site 644","urban","Edmonton","Regular",1,5049,888,"1 | 5 | 10",26
"2015-05-10","site","addon","site 644","urban","Edmonton","Regular",2,-1564,-728,"1 | 5 | 10",39
"2015-05-17","site","removal","site 645","rural","Mulhurst Bay","Regular",2,776,-298,"1 | 5 | 10",13
"2015-05-17","site","removal","site 645","rural","Mulhurst Bay","Regular",2,998,122,"1 | 5 | 10",26
"2015-05-17","site","removal","site 645","rural","Mulhurst Bay","Regular",2,7713,405,"1 | 5 | 10",39
"2015-05-24","site","addon","site 646","urban","Edmonton","Regular",1,-3427,489,"1 | 5 | 10",13
"2015-05-24","site","addon","site 646","urban","Edmonton","Regular",1,-6105,494,"1 | 5 | 10",26
"2015-05-24","site","addon","site 646","urban","Edmonton","Regular",1,2761,534,"1 | 5 | 10",39
"2015-06-07","terminal","addon","site 36","urban","Edmonton","GEC",2,-3168,701,"1 | 5 | 10",13
"2015-06-07","terminal","addon","site 36","urban","Edmonton","GEC",2,-5167,360,"1 | 5 | 10",26
"2015-06-07","terminal","addon","site 36","urban","Edmonton","GEC",1,5783,414,"1 | 5 | 10",39
"2015-06-07","terminal","addon","site 595","urban","Calgary","GEC",1,5771,580,"1 | 5 | 10",13
"2015-06-07","terminal","addon","site 595","urban","Calgary","GEC",1,-4105,104,"1 | 5 | 10",26
"2015-06-07","terminal","addon","site 595","urban","Calgary","GEC",1,-2389,-662,"1 | 5 | 10",39
"2015-06-07","terminal","addon","site 351","rural","Sherwood Park","Regular",2,-4020,-170,"1 | 5 | 10",13
"2015-06-07","terminal","addon","site 351","rural","Sherwood Park","Regular",2,1016,837,"1 | 5 | 10",26
"2015-06-07","terminal","addon","site 351","rural","Sherwood Park","Regular",2,798,-267,"1 | 5 | 10",39
"2015-06-07","terminal","addon","site 542","rural","Sherwood Park","Regular",2,-9745,107,"1 | 5 | 10",13
"2015-06-07","terminal","addon","site 542","rural","Sherwood Park","Regular",1,-4122,806,"1 | 5 | 10",26
"2015-06-07","terminal","addon","site 542","rural","Sherwood Park","Regular",1,-852,562,"1 | 5 | 10",39
"2015-06-07","terminal","addon","site 43","urban","Lethbridge","GEC",2,-5082,-193,"1 | 5 | 10",13
"2015-06-07","terminal","addon","site 43","urban","Lethbridge","GEC",1,1662,74,"1 | 5 | 10",26
"2015-06-07","terminal","addon","site 43","urban","Lethbridge","GEC",1,-5819,-115,"1 | 5 | 10",39
"2015-06-07","terminal","addon","site 162","urban","Calgary","Regular",2,4543,-736,"1 | 5 | 10",13
"2015-06-07","terminal","addon","site 162","urban","Calgary","Regular",2,6283,-689,"1 | 5 | 10",26
"2015-06-07","terminal","addon","site 162","urban","Calgary","Regular",2,-4277,-214,"1 | 5 | 10",39
"2015-06-07","terminal","addon","site 647","urban","Edmonton","Regular",2,570,-97,"1 | 5 | 10",13
"2015-06-07","terminal","addon","site 647","urban","Edmonton","Regular",2,-7643,-77,"1 | 5 | 10",26
"2015-06-07","terminal","addon","site 647","urban","Edmonton","Regular",2,-6602,578,"1 | 5 | 10",39
"2015-06-07","terminal","addon","site 437","rural","Redcliff","Regular",1,753,-444,"1 | 5 | 10",13
"2015-06-07","terminal","addon","site 437","rural","Redcliff","Regular",2,1641,550,"1 | 5 | 10",26
"2015-06-07","terminal","addon","site 437","rural","Redcliff","Regular",2,2414,167,"1 | 5 | 10",39
"2015-06-07","terminal","addon","site 503","rural","Drumheller","Regular",2,10699,-274,"1 | 5 | 10",13
"2015-06-07","terminal","addon","site 503","rural","Drumheller","Regular",1,-1591,744,"1 | 5 | 10",26
"2015-06-07","terminal","addon","site 503","rural","Drumheller","Regular",2,-7933,443,"1 | 5 | 10",39
"2015-06-14","terminal","addon","site 125","rural","Airdrie","GEC",1,-3476,749,"1 | 5 | 10",13
"2015-06-14","terminal","addon","site 125","rural","Airdrie","GEC",1,3172,137,"1 | 5 | 10",26
"2015-06-14","terminal","addon","site 125","rural","Airdrie","GEC",1,-3421,270,"1 | 5 | 10",39
"2015-06-14","terminal","addon","site 516","urban","Calgary","Regular",1,-3856,-188,"1 | 5 | 10",13
"2015-06-14","terminal","addon","site 516","urban","Calgary","Regular",2,10596,686,"1 | 5 | 10",26
"2015-06-14","terminal","addon","site 516","urban","Calgary","Regular",1,-3780,-121,"1 | 5 | 10",39
"2015-06-14","terminal","addon","site 648","urban","Calgary","Regular",2,-1768,-464,"1 | 5 | 10",13
"2015-06-14","terminal","addon","site 648","urban","Calgary","Regular",1,4939,806,"1 | 5 | 10",26
"2015-06-14","terminal","addon","site 648","urban","Calgary","Regular",2,7275,266,"1 | 5 | 10",39
"2015-06-14","terminal","addon","site 5","urban","Calgary","Regular",1,7343,201,"1 | 5 | 10",13
"2015-06-14","terminal","addon","site 5","urban","Calgary","Regular",1,-7510,428,"1 | 5 | 10",26
"2015-06-14","terminal","addon","site 5","urban","Calgary","Regular",1,11894,-270,"1 | 5 | 10",39
"2015-06-14","terminal","addon","site 649","urban","Edmonton","Regular",2,-6854,-225,"1 | 5 | 10",13
"2015-06-14","terminal","addon","site 649","urban","Edmonton","Regular",1,11176,253,"1 | 5 | 10",26
"2015-06-14","terminal","addon","site 649","urban","Edmonton","Regular",2,-7168,52,"1 | 5 | 10",39
"2015-06-21","site","removal","site 650","rural","Thorhild","Regular",1,10313,-749,"1 | 5 | 10",13
"2015-06-21","site","removal","site 650","rural","Thorhild","Regular",2,-9883,596,"1 | 5 | 10",26
"2015-06-21","site","removal","site 650","rural","Thorhild","Regular",2,-1129,54,"1 | 5 | 10",39
"2015-06-21","terminal","addon","site 629","rural","Spruce Grove","GEC",1,-252,-573,"1 | 5 | 10",13
"2015-06-21","terminal","addon","site 629","rural","Spruce Grove","GEC",2,7851,101,"1 | 5 | 10",26
"2015-06-21","terminal","addon","site 629","rural","Spruce Grove","GEC",1,-5161,-341,"1 | 5 | 10",39
"2015-06-21","terminal","addon","site 484","urban","Edmonton","Regular",2,5395,414,"1 | 5 | 10",13
"2015-06-21","terminal","addon","site 484","urban","Edmonton","Regular",2,846,-337,"1 | 5 | 10",26
"2015-06-21","terminal","addon","site 484","urban","Edmonton","Regular",2,10218,625,"1 | 5 | 10",39
"2015-06-28","terminal","addon","site 476","rural","Bonnyville","Regular",2,-9833,-589,"1 | 5 | 10",13
"2015-06-28","terminal","addon","site 476","rural","Bonnyville","Regular",1,10833,-306,"1 | 5 | 10",26
"2015-06-28","terminal","addon","site 476","rural","Bonnyville","Regular",2,-3633,512,"1 | 5 | 10",39
"2015-06-28","terminal","addon","site 651","urban","Calgary","Casino",1,-6430,-428,"1 | 5 | 10",13
"2015-06-28","terminal","addon","site 651","urban","Calgary","Casino",2,-8829,301,"1 | 5 | 10",26
"2015-06-28","terminal","addon","site 651","urban","Calgary","Casino",2,2147,718,"1 | 5 | 10",39
"2015-06-28","terminal","addon","site 129","urban","Edmonton","Casino",2,6623,405,"1 | 5 | 10",13
"2015-06-28","terminal","addon","site 129","urban","Edmonton","Casino",2,686,399,"1 | 5 | 10",26
"2015-06-28","terminal","addon","site 129","urban","Edmonton","Casino",1,8946,38,"1 | 5 | 10",39
"2015-06-28","terminal","addon","site 222","urban","Calgary","Casino",1,10235,-283,"1 | 5 | 10",13
"2015-06-28","terminal","addon","site 222","urban","Calgary","Casino",1,-3152,-606,"1 | 5 | 10",26
"2015-06-28","terminal","addon","site 222","urban","Calgary","Casino",1,11005,190,"1 | 5 | 10",39
"2015-06-28","terminal","addon","site 517","urban","Calgary","Regular",1,345,-316,"1 | 5 | 10",13
"2015-06-28","terminal","addon","site 517","urban","Calgary","Regular",2,-2236,404,"1 | 5 | 10",26
"2015-06-28","terminal","addon","site 517","urban","Calgary","Regular",1,-1264,-419,"1 | 5 | 10",39
"2015-06-28","terminal","addon","site 319","rural","Fort Saskatchewan","Regular",2,-8013,68,"1 | 5 | 10",13
"2015-06-28","terminal","addon","site 319","rural","Fort Saskatchewan","Regular",2,592,41,"1 | 5 | 10",26
"2015-06-28","terminal","addon","site 319","rural","Fort Saskatchewan","Regular",1,4624,614,"1 | 5 | 10",39
"2015-06-28","terminal","addon","site 362","rural","Sherwood Park","Regular",2,-995,-473,"1 | 5 | 10",13
"2015-06-28","terminal","addon","site 362","rural","Sherwood Park","Regular",2,-8947,-454,"1 | 5 | 10",26
"2015-06-28","terminal","addon","site 362","rural","Sherwood Park","Regular",2,-9023,-92,"1 | 5 | 10",39
"2015-07-05","terminal","removal","site 652","urban","Lethbridge","Regular",2,-7181,405,"1 | 5 | 10",13
"2015-07-05","terminal","removal","site 652","urban","Lethbridge","Regular",1,-1478,128,"1 | 5 | 10",26
"2015-07-05","terminal","removal","site 652","urban","Lethbridge","Regular",2,-2818,776,"1 | 5 | 10",39
